Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:19:52,11201,300,78.60350877192982,513,12
20:20:39,11201,300,86.16153846153847,468,12
20:20:19,11201,300,82.2930612244898,490,1
20:20:20,11201,300,82.2930612244898,490,1
20:20:36,11201,300,84.71344537815126,476,1
20:22:10,11201,300,105.55916230366492,382,1
20:20:44,11201,300,85.07088607594937,474,12
20:22:32,11201,300,106.67619047619048,378,1
20:21:39,11201,300,91.85330296127563,439,13
20:21:14,11201,300,86.71741935483871,465,1
20:22:09,11201,300,97.87281553398059,412,1
20:21:50,11201,300,92.69793103448275,435,1
20:22:46,11201,300,103.92680412371135,388,1
20:22:57,11201,300,103.92680412371135,388,1
20:22:19,11201,300,93.34166666666667,432,13
20:21:42,11201,300,85.79489361702127,470,1
20:22:35,11201,300,96.46794258373207,418,1
20:22:41,11201,300,97.16530120481929,415,1
20:23:16,11201,300,102.86632653061226,392,1
20:22:55,11201,300,97.6358353510896,413,1
20:23:25,11201,300,104.1953488372093,387,1
20:21:34,11201,300,79.37716535433071,508,1
20:23:00,11201,300,95.32765957446809,423,1
20:22:33,11201,300,89.608,450,1
20:21:44,11201,300,80.48622754491018,501,1
20:23:56,11201,300,109.27804878048781,369,1
20:23:17,11201,300,98.59070904645478,409,1
20:23:08,11201,300,94.21401869158879,428,1
20:23:24,11201,300,96.46794258373207,418,1
20:23:54,11201,300,102.08506329113925,395,1
20:22:47,11201,300,85.2507399577167,473,1
20:22:38,11201,300,81.46181818181819,495,13
20:22:45,11201,300,82.2930612244898,490,1
20:22:44,11201,300,81.95853658536585,492,1
20:24:41,11201,300,107.2436170212766,376,1
20:23:05,11201,300,85.43135593220339,472,1
20:23:22,11201,300,88.23544857768053,457,1
20:23:55,11201,300,94.87905882352942,425,1
20:23:57,11201,300,94.65633802816902,426,14
20:24:10,11201,300,97.16530120481929,415,12
20:24:29,11201,300,101.57078085642317,397,1
20:24:25,11201,300,100.30746268656716,402,1
20:24:05,11201,300,95.10283018867925,424,1
20:24:01,11201,300,92.06301369863013,438,1
20:24:19,11201,300,95.78052256532067,421,12
20:24:21,11201,300,96.00857142857143,420,1
20:24:15,11201,300,94.43466042154567,427,1
20:23:37,11201,300,86.53133047210301,466,1
20:23:33,11201,300,85.61273885350319,471,12
20:23:36,11201,300,85.79489361702127,470,12
20:23:38,11201,300,85.97782515991472,469,1
20:24:48,11201,300,99.56444444444445,405,12
20:24:54,11201,300,100.80900000000001,400,1
20:24:49,11201,300,99.3192118226601,406,1
20:24:13,11201,300,90.41165919282511,446,1
20:24:43,11201,300,96.46794258373207,418,12
20:24:45,11201,300,92.91152073732718,434,12
20:24:09,11201,300,84.89178947368421,475,12
20:24:30,11201,300,88.62329670329672,455,12
20:24:44,11201,300,91.02392776523702,443,12
20:25:00,11201,300,89.40931263858093,451,14
20:25:03,11201,300,87.09200863930886,463,12
20:25:09,11201,300,88.23544857768053,457,1
20:25:15,11201,300,89.40931263858093,451,1
20:25:20,11201,300,90.20939597315436,447,1
20:26:01,11201,300,99.07518427518428,407,12
20:25:31,11201,300,92.06301369863013,438,12
20:25:35,11201,300,92.91152073732718,434,1
20:25:42,11201,300,92.91152073732718,434,1
20:26:03,11201,300,96.00857142857143,420,1
20:25:48,11201,300,92.06301369863013,438,1
20:26:02,11201,300,94.65633802816902,426,1
20:26:37,11201,300,101.31557788944724,398,1
20:27:17,11201,300,111.08429752066117,363,1
20:25:04,11201,300,78.45058365758754,514,1
20:25:11,11201,300,79.22121807465618,509,1
20:25:36,11201,300,83.14144329896908,485,1
20:25:33,11201,300,82.2930612244898,490,1
20:26:29,11201,300,92.69793103448275,435,1
20:26:07,11201,300,87.85098039215687,459,1
20:27:24,11201,300,105.55916230366492,382,1
20:26:14,11201,300,89.01456953642383,453,1
20:26:41,11201,300,94.43466042154567,427,1
20:27:32,11201,300,106.67619047619048,378,1
20:26:49,11201,300,95.10283018867925,424,1
20:26:34,11201,300,91.22986425339367,442,1
20:27:08,11201,300,98.59070904645478,409,1
20:26:47,11201,300,92.27368421052631,437,1
20:27:35,11201,300,102.86632653061226,392,1
20:26:16,11201,300,85.07088607594937,474,1
20:27:22,11201,300,96.93173076923077,416,12
20:27:43,11201,300,100.05856079404467,403,12
20:27:50,11201,300,101.57078085642317,397,1
20:27:51,11201,300,101.57078085642317,397,1
