Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:30:46,11201,300,82.97037037037038,486,14
20:31:46,11201,300,94.43466042154567,427,1
20:31:02,11201,300,85.43135593220339,472,14
20:31:40,11201,300,92.48532110091743,436,1
20:31:45,11201,300,93.34166666666667,432,1
20:32:18,11201,300,99.3192118226601,406,1
20:31:39,11201,300,89.608,450,1
20:31:35,11201,300,88.42894736842105,456,1
20:32:08,11201,300,94.65633802816902,426,1
20:32:04,11201,300,91.43673469387755,441,1
20:32:32,11201,300,96.69928057553956,417,12
20:32:22,11201,300,94.21401869158879,428,1
20:32:50,11201,300,100.55760598503741,401,1
20:32:49,11201,300,99.07518427518428,407,1
20:32:27,11201,300,93.55823665893273,431,1
20:34:21,11201,300,127.203785488959,317,1
20:32:47,11201,300,97.87281553398059,412,1
20:32:51,11201,300,98.35024390243903,410,1
20:33:37,11201,300,107.5296,375,1
20:32:14,11201,300,85.2507399577167,473,12
20:33:36,11201,300,100.30746268656716,402,12
20:33:39,11201,300,98.59070904645478,409,1
20:33:58,11201,300,103.12941176470589,391,12
20:34:08,11201,300,105.55916230366492,382,1
20:34:49,11201,300,116.88000000000001,345,1
20:33:53,11201,300,97.16530120481929,415,1
20:33:00,11201,300,85.97782515991472,469,1
20:33:03,11201,300,86.34603854389721,467,1
20:34:16,11201,300,101.57078085642317,397,1
20:34:29,11201,300,101.31557788944724,398,12
20:34:00,11201,300,93.77581395348838,430,1
20:34:59,11201,300,108.10616621983915,373,1
20:34:52,11201,300,103.39384615384616,390,1
20:35:01,11201,300,103.12941176470589,391,1
20:34:40,11201,300,96.93173076923077,416,12
20:34:48,11201,300,97.87281553398059,412,1
20:34:14,11201,300,89.40931263858093,451,1
20:35:07,11201,300,98.35024390243903,410,1
20:35:29,11201,300,100.80900000000001,400,1
20:35:18,11201,300,97.87281553398059,412,1
20:35:31,11201,300,100.80900000000001,400,1
20:35:06,11201,300,93.34166666666667,432,1
